Image_Target	Image_Distractor	Location_Target	Location_Distractor	targetv	distractorv	List	Condition	Blocks	Pair_num	Sound	CS_Onset	Crit_period	Frame_duration	Target_Syl	Distractor_Syl	Target_Freq	Distractor_Freq	Target_RT	Distractor_RT	Status	Status_1	gender_sp_values	cognate	random
skateboard.jpg	wine.jpg	"(959, 189)"	"(588, 816)"	patineta	wine	1	A	0	0	elige_el_dibujo_de_una_patineta.wav	816	1047	1863	0	0	0	0	0	0	prac	p	p	NA	0.073046978
waffle.jpg	acorn.jpg	"(588, 263)"	"(588, 816)"	waffle	acorn	1	A	0	0	encuentra_el_drawing_of_a_waffle.wav	927	841	1768	0	0	0	0	0	0	prac	p	p	NA	0.09472645
pirate.jpg	refrigerator.jpg	"(1331, 816)"	"(959, 189)"	pirate	refrigerator	1	A	0	0	elige_el_drawing_of_a_piratee.wav	897	829	1726	0	0	0	0	0	0	prac	p	p	NA	0.13769192
volcano.jpg	saddle.jpg	"(959, 189)"	"(1331, 816)"	volcan	saddle	1	A	0	0	encuentra_el_dibujo_de_un_volcan.wav	940	927	1867	0	0	0	0	0	0	prac	p	p	NA	0.333450246
tripod.jpg	plug.jpg	"(1331, 263)"	"(1331, 816)"	tripie	plug	1	A	0	0	encuentra_el_dibujo_de_un_tripie.wav	940	927	1867	0	0	0	0	0	0	prac	p	p	NA	0.423248699
woman.jpg	safe.jpg	"(1331, 263)"	"(355, 540)"	mujer	safe	1	A	0	0	elige_el_dibujo_de_una_mujer.wav	816	1047	1863	0	0	0	0	0	0	prac	p	p	NA	0.462992928
mixer.jpg	paperclip.jpg	"(1564, 540)"	"(355, 540)"	batidora	paperclip	1	A	0	0	elige_el_dibujo_de_una_batidora.wav	816	1047	1863	0	0	0	0	0	0	prac	p	p	NA	0.493570311
dentist.jpg	seahorse.jpg	"(959, 890)"	"(355, 540)"	dentist	seahorse	1	A	0	0	encuentra_el_drawing_of_a_dentist.wav	927	841	1768	0	0	0	0	0	0	prac	p	p	NA	0.69934922
thumb.jpg	nail.jpg	"(588, 816)"	"(588, 263)"	thumb	nail	1	CS	1	0	elige_el_drawing_of_a_thumb.wav	897	829	1726	0	0	0	0	0	0	fill	r	m	NA	0.005383772
cheese.jpg	microphone.jpg	"(588, 263)"	"(1564, 540)"	cheese	microphone	1	CS	1	0	encuentra_el_drawing_of_cheese.wav	927	692	1619	0	0	0	0	0	0	fill	r	m	NA	0.085848883
511glass.jpg	strawberry.jpg	"(355, 540)"	"(959, 890)"	511glass	strawberry	1	CS_HT	1	4	encuentra_el_drawing_of_a_511glass.wav	927	841	1768	1	3	4.984	1.945910149	942	1052	exp	r	f	NA	0.122473624
broom.jpg	road.jpg	"(588, 816)"	"(959, 189)"	broom	road	1	CS_LT	3	13	encuentra_el_drawing_of_a_broom.wav	927	841	1768	1	1	2.197	5.521	821	981	exp	r	f	NA	0.090774407
bride.jpg	pool.jpg	"(588, 816)"	"(1564, 540)"	novia	alberca	1	S	1	0	encuentra_el_dibujo_de_una_novia.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.007563047
peacock.jpg	drill.jpg	"(959, 890)"	"(1331, 263)"	pavoreal	taladro	1	S	1	0	encuentra_el_dibujo_de_un_pavoreal.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.024981309
317bird.jpg	needle.jpg	"(959, 890)"	"(1331, 263)"	paloma	aguja	1	S	1	0	elige_el_dibujo_de_una_paloma.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.063334524
boy.jpg	crab.jpg	"(1331, 816)"	"(588, 816)"	nino	cangrejo	1	S_HT	1	21	encuentra_el_dibujo_de_un_nino.wav	940	927	1867	2	3	6.397	1.386	949	1297	exp	r	m	NA	0.067516739
package.jpg	snail.jpg	"(959, 189)"	"(355, 540)"	package	snail	1	CS	2	0	encuentra_el_drawing_of_a_package.wav	927	841	1768	0	0	0	0	0	0	fill	r	m	NA	0.087997491
191brush.jpg	fan.jpg	"(588, 816)"	"(1331, 816)"	brush	fan	1	CS	2	0	elige_el_drawing_of_a_brush.wav	897	829	1726	0	0	0	0	0	0	fill	r	m	NA	0.127985978
witch.jpg	tail.jpg	"(588, 816)"	"(1331, 263)"	witch	tail	1	CS	2	0	encuentra_el_drawing_of_a_witch.wav	927	841	1768	0	0	0	0	0	0	fill	r	f	NA	0.133256783
butter.jpg	anvil.jpg	"(1564, 540)"	"(959, 890)"	mantequilla	cartera	1	S	2	0	encuentra_el_dibujo_de_mantequilla.wav	924	640	1564	0	0	0	0	0	0	fill	r	f	NA	0.07439057
towel.jpg	teeth.jpg	"(1331, 816)"	"(959, 189)"	toalla	dentadura	1	S	2	0	encuentra_el_dibujo_de_una_toalla.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.07965439
stairs.jpg	bucket.jpg	"(959, 890)"	"(588, 263)"	escalera	cubeta	1	S	2	0	elige_el_dibujo_de_una_escalera.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.116964907
church.jpg	cafeteria.jpg	"(355, 540)"	"(1564, 540)"	iglesia	cafetera	1	S_HT	2	24	encuentra_el_dibujo_de_una_iglesia.wav	924	970	1894	3	4	5.389	1.792	967	1355	exp	r	f	NA	0.097544361
glass.jpg	parrot.jpg	"(1331, 816)"	"(959, 189)"	vaso	perico	1	S_HT	2	18	encuentra_el_dibujo_de_un_vaso.wav	940	927	1867	2	3	4.787	0.693	722	1217	exp	r	m	NA	0.101014666
wheelchair.jpg	rose.jpg	"(588, 816)"	"(1331, 816)"	wheelchair	rose	1	CS	3	0	encuentra_el_drawing_of_a_wheelchair.wav	927	841	1768	0	0	0	0	0	0	fill	r	f	NA	0.217487846
roof.jpg	dustpan.jpg	"(1331, 263)"	"(959, 890)"	roof	dustpan	1	CS_HT	3	7	elige_el_drawing_of_a_roof.wav	897	829	1726	1	2	4.043	0.693	1092	1528	exp	r	m	NA	0.309298985
wolf.jpg	wheat.jpg	"(355, 540)"	"(1331, 263)"	lobo	trigo	1	S	3	0	elige_el_dibujo_de_un_lobo.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.165521563
tiger.jpg	spaghetti.jpg	"(588, 816)"	"(1564, 540)"	tigre	espagueti	1	S	3	0	encuentra_el_dibujo_de_un_tigre.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.174189834
nest.jpg	rocket.jpg	"(1564, 540)"	"(355, 540)"	nido	cohete	1	S	1	0	elige_el_dibujo_de_un_nido.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.203708774
mouse.jpg	log.jpg	"(1564, 540)"	"(959, 189)"	raton	tronco	1	S	3	0	encuentra_el_dibujo_de_un_raton.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.217166739
city.jpg	canoe.jpg	"(588, 263)"	"(1331, 816)"	ciudad	canoa	1	S_HT	3	17	encuentra_el_dibujo_de_una_ciudad.wav	924	970	1894	2	3	6.498	1.792	1299	1472	exp	r	f	c	0.130955634
pumpkin.jpg	leaf.jpg	"(1331, 263)"	"(588, 263)"	calabaza	hoja	1	S_LT	3	31	elige_el_dibujo_de_una_calabaza.wav	816	1047	1863	4	2	1.946	4.277	1031	866	exp	r	f	NA	0.174630052
squirrel.jpg	ladder.jpg	"(959, 890)"	"(588, 263)"	squirrel	ladder	1	CS	4	0	encuentra_el_drawing_of_a_squirrel.wav	927	841	1768	0	0	0	0	0	0	fill	r	f	NA	0.253202944
typewriter.jpg	beard.jpg	"(1331, 816)"	"(355, 540)"	typewriter	beard	1	CS	4	0	elige_el_drawing_of_a_typewriter.wav	897	829	1726	0	0	0	0	0	0	fill	r	f	NA	0.284616355
monkey.jpg	swing.jpg	"(1564, 540)"	"(588, 816)"	monkey	swing	1	CS	4	0	encuentra_el_drawing_of_a_monkey.wav	927	841	1768	0	0	0	0	0	0	fill	r	m	NA	0.28496063
moose.jpg	bridge.jpg	"(355, 540)"	"(959, 890)"	moose	bridge	1	CS_LT	6	9	elige_el_drawing_of_a_moose.wav	897	829	1726	1	1	0.693	4.205	1269	860	exp	r	m	NA	0.363895111
pillow.jpg	feather.jpg	"(588, 816)"	"(1331, 263)"	almohada	pluma	1	S	4	0	elige_el_dibujo_de_una_almohada.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.174247494
puzzle.jpg	sink.jpg	"(588, 816)"	"(1331, 816)"	rompecabezas	sink	1	S	4	0	elige_el_dibujo_de_un_rompecabezas.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.180603672
bug.jpg	shark.jpg	"(959, 890)"	"(1564, 540)"	escarabajo	tiburon	1	S	4	0	elige_el_dibujo_de_un_escarabajo.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.229468414
rope.jpg	ghost.jpg	"(1564, 540)"	"(355, 540)"	cuerda	fantasma	1	S	4	0	elige_el_dibujo_de_una_cuerda.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.243982954
gas.jpg	wood.jpg	"(355, 540)"	"(1331, 816)"	gas	wood	1	CS	5	0	elige_el_drawing_of_gas.wav	897	727	1624	0	0	0	0	0	0	fill	r	f	NA	0.331818766
shirt.jpg	stroller.jpg	"(1564, 540)"	"(959, 189)"	shirt	stroller	1	CS_HT	5	2	elige_el_drawing_of_a_shirt.wav	897	829	1726	1	2	4.127	0.693	1272	1316	exp	r	f	NA	0.374896178
soldier.jpg	trophy.jpg	"(1331, 816)"	"(588, 816)"	soldier	trophy	1	CS_HT	5	6	elige_el_drawing_of_a_soldier.wav	897	829	1726	2	2	4.431	1.609	1324	1679	exp	r	m	c	0.402752931
sailor.jpg	desert.jpg	"(588, 816)"	"(959, 189)"	marinero	desierto	1	S	5	0	elige_el_dibujo_de_un_marinero.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.345988236
lizard.jpg	slipper.jpg	"(588, 263)"	"(1331, 263)"	lagartija	pantunfla	1	S	5	0	encuentra_el_dibujo_de_una_lagartija.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.373383118
pear.jpg	bomb.jpg	"(1331, 816)"	"(355, 540)"	pera	bomba	1	S	5	0	elige_el_dibujo_de_una_pera.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.406148258
clock.jpg	mop.jpg	"(588, 263)"	"(959, 890)"	reloj	trapeador	1	S	5	0	elige_el_dibujo_de_un_reloj.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.408357933
octopus.jpg	egg.jpg	"(588, 816)"	"(1331, 263)"	pulpo	huevo	1	S_LT	5	27	elige_el_dibujo_de_un_pulpo.wav	880	1074	1954	2	2	1.099	4.007	894	1010	exp	r	m	NA	0.431684636
skeleton.jpg	submarine.jpg	"(1331, 816)"	"(1331, 263)"	skeleton	submarine	1	CS	6	0	encuentra_el_drawing_of_a_submarine.wav	927	841	1768	0	0	0	0	0	0	fill	r	m	NA	0.517908702
lamp.jpg	tear.jpg	"(1331, 816)"	"(355, 540)"	lampara	lagrima	1	S	6	0	encuentra_el_dibujo_de_una_lampara.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.412718954
chain.jpg	nurse.jpg	"(1331, 263)"	"(1331, 816)"	cadena	enfermera	1	S	6	0	elige_el_dibujo_de_una_cadena.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.416949956
block.jpg	tractor.jpg	"(959, 890)"	"(355, 540)"	cubo	tractor	1	S	4	0	elige_el_dibujo_de_un_cubo.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.480879878
drum.jpg	castle.jpg	"(588, 816)"	"(1564, 540)"	tambor	castillo	1	S	6	0	encuentra_el_dibujo_de_un_castillo.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.490182454
354gun.jpg	worm.jpg	"(1331, 816)"	"(1331, 263)"	rifle	gusano	1	S	6	0	elige_el_dibujo_de_un_rifle.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.512696124
boat.jpg	diaper.jpg	"(1331, 816)"	"(588, 263)"	barco	panal	1	S_HT	6	20	elige_el_dibujo_de_un_barco.wav	880	1074	1954	2	2	4.654	1.386	959	1321	exp	r	m	NA	0.448917337
wheelbarrow.jpg	queen.jpg	"(355, 540)"	"(959, 890)"	carretilla	reina	1	S_LT	6	25	elige_el_dibujo_de_una_carretilla.wav	816	1047	1863	4	2	0.693	4.682	1395	951	exp	r	f	NA	0.457201718
wig.jpg	tent.jpg	"(355, 540)"	"(959, 189)"	wig	tent	1	CS	7	0	elige_el_drawing_of_a_wig.wav	897	829	1726	0	0	0	0	0	0	fill	r	f	NA	0.591956984
penguin.jpg	radio.jpg	"(588, 263)"	"(1331, 263)"	penguin	radio	1	CS_LT	7	14	encuentra_el_drawing_of_a_penguin.wav	927	841	1768	2	3	1.792	4.489	897	1072	exp	r	m	c	0.597015299
policeman.jpg	bat.jpg	"(1564, 540)"	"(588, 816)"	policia	murcielago	1	S	7	0	encuentra_el_dibujo_de_un_policia.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.510391558
knot.jpg	lion.jpg	"(588, 263)"	"(588, 816)"	nudo	leon	1	S	7	0	encuentra_el_dibujo_de_un_nudo.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.574240561
violin.jpg	rug.jpg	"(1331, 816)"	"(1331, 263)"	violins	tapete	1	S	7	0	encuentra_el_dibujo_de_un_violins.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.575382222
camel.jpg	belt.jpg	"(355, 540)"	"(959, 890)"	camello	cinturon	1	S	7	0	elige_el_dibujo_de_un_camello.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.580884401
cowboy.jpg	balloon.jpg	"(355, 540)"	"(1331, 816)"	vaquero	globo	1	S	7	0	elige_el_dibujo_de_un_vaquero.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.595925735
bag.jpg	mousetrap.jpg	"(959, 189)"	"(355, 540)"	bolsa	ratonera	1	S_HT	7	19	elige_el_dibujo_de_una_bolsa.wav	816	1047	1863	2	4	4.205	0.693	977	1512	exp	r	f	NA	0.593788618
toilet.jpg	cross.jpg	"(1331, 263)"	"(1331, 816)"	toilet	cross	1	CS	8	0	elige_el_drawing_of_a_toilet.wav	897	829	1726	0	0	0	0	0	0	fill	r	m	NA	0.621183685
box.jpg	taperecorder.jpg	"(588, 816)"	"(959, 189)"	box	taperecorder	1	CS_HT	8	8	elige_el_drawing_of_a_box.wav	897	829	1726	1	4	4.635	1.099	753	1017	exp	r	f	NA	0.623641844
washingmachine.jpg	rain.jpg	"(355, 540)"	"(959, 189)"	washingmachine	rain	1	CS_LT	8	15	elige_el_drawing_of_a_washingmachine.wav	897	829	1726	4	1	0.693	4.29	1105	941	exp	r	f	NA	0.624384299
bench.jpg	purse.jpg	"(355, 540)"	"(1331, 263)"	banca	bolsa	1	S	8	0	encuentra_el_dibujo_de_una_banca.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.530548073
shell.jpg	gun.jpg	"(1331, 816)"	"(588, 816)"	concha	pistola	1	S	8	0	elige_el_dibujo_de_una_concha.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.597558666
statue.jpg	slide.jpg	"(959, 189)"	"(588, 816)"	estatua	resbaladilla	1	S	8	0	encuentra_el_dibujo_de_una_estatua.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.605623651
windmill.jpg	brush.jpg	"(1331, 263)"	"(355, 540)"	molino	cepillo	1	S	8	0	elige_el_dibujo_de_un_molino.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.613709394
present.jpg	tape.jpg	"(588, 263)"	"(1331, 816)"	regalo	cassette	1	S	8	0	elige_el_dibujo_de_un_regalo.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.633714788
helmet.jpg	rainbow.jpg	"(588, 263)"	"(1331, 263)"	helmet	rainbow	1	CS	9	0	elige_el_drawing_of_a_helmet.wav	897	829	1726	0	0	0	0	0	0	fill	r	m	NA	0.659914949
toe.jpg	trash.jpg	"(959, 890)"	"(355, 540)"	toe	trash	1	CS	9	0	elige_el_drawing_of_a_toe.wav	897	829	1726	0	0	0	0	0	0	fill	r	"f; pl, m"	NA	0.749458279
letter.jpg	hose.jpg	"(1331, 263)"	"(588, 263)"	letter	hose	1	CS_HT	9	5	encuentra_el_drawing_of_a_letter.wav	927	841	1768	2	1	5.333	1.609	988	989	exp	r	f	NA	0.736035413
vacuum.jpg	pillar.jpg	"(959, 189)"	"(588, 816)"	aspiradora	columna	1	S	9	0	encuentra_el_dibujo_de_una_aspiradora.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.653679479
tie.jpg	map.jpg	"(588, 816)"	"(1564, 540)"	corbata	mapa	1	S	9	0	encuentra_el_dibujo_de_una_corbata.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.775817726
doctor.jpg	telescope.jpg	"(1331, 263)"	"(588, 816)"	doctors	telescopio	1	S_HT	9	23	encuentra_el_dibujo_de_un_doctors.wav	940	927	1867	2	4	4.99	2.197	1186	1207	exp	r	m	c	0.74503616
stethoscope.jpg	plate.jpg	"(1331, 816)"	"(588, 263)"	estetoscopio	plato	1	S_LT	9	26	elige_el_dibujo_de_un_estetoscopio.wav	880	1074	1954	5	2	1.099	4.454	1673	1180	exp	r	m	c	0.666791524
kite.jpg	man.jpg	"(1331, 263)"	"(588, 816)"	papalote	hombre	1	S_LT	10	30	encuentra_el_dibujo_de_un_papalote.wav	940	927	1867	4	2	1.099	7.584	918	1410	exp	r	m	NA	0.764570737
fish.jpg	razor.jpg	"(588, 816)"	"(1564, 540)"	fish	razor	1	CS_HT	10	3	encuentra_el_drawing_of_a_fish.wav	927	841	1768	1	2	5.1	2.303	777	1099	exp	r	m	NA	0.778746187
zebra.jpg	bottle.jpg	"(1564, 540)"	"(588, 816)"	zebra	bottle	1	CS_LT	10	11	elige_el_drawing_of_a_zebra.wav	897	829	1726	2	2	1.099	4.762	864	990	exp	r	f	c	0.80428407
pizza.jpg	spider.jpg	"(1331, 263)"	"(588, 263)"	pizzas	arana	1	S	10	0	encuentra_el_dibujo_de_una_pizzas.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.814289665
waiter.jpg	elephant.jpg	"(1331, 816)"	"(588, 816)"	mesero	elefante	1	S	10	0	encuentra_el_dibujo_de_un_mesero.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.815249073
whale.jpg	436needle.jpg	"(959, 189)"	"(355, 540)"	ballena	jeringa	1	S	9	0	elige_el_dibujo_de_una_ballena.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.844960257
comb.jpg	baby.jpg	"(959, 189)"	"(1564, 540)"	peine	bebe	1	S	10	0	encuentra_el_dibujo_de_un_peine.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.857453605
tank.jpg	pants.jpg	"(588, 816)"	"(1564, 540)"	tanque	pantalon	1	S	10	0	elige_el_dibujo_de_un_tanque.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.862446177
hinge.jpg	window.jpg	"(355, 540)"	"(959, 189)"	bisagra	ventana	1	S_LT	10	28	encuentra_el_dibujo_de_una_bisagra.wav	924	970	1894	3	3	0.693	5.787	1845	908	exp	r	f	NA	0.769680068
dress.jpg	lighthouse.jpg	"(1564, 540)"	"(588, 263)"	dress	lighthouse	1	CS_HT	11	1	elige_el_drawing_of_a_dress.wav	897	829	1726	1	2	4.477	1.386	840	1216	exp	r	m	NA	0.898006695
bathtub.jpg	rock.jpg	"(1564, 540)"	"(355, 540)"	bathtub	rock	1	CS_LT	11	16	encuentra_el_drawing_of_a_bathtub.wav	927	841	1768	2	1	1.099	4.762	976	912	exp	r	f	NA	0.9111008
salt.jpg	mirror.jpg	"(1331, 263)"	"(588, 816)"	salero	espejo	1	S	11	0	encuentra_el_dibujo_de_un_salero.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.888755508
priest.jpg	chest.jpg	"(588, 816)"	"(588, 263)"	sacerdote	pecho	1	S	11	0	encuentra_el_dibujo_de_un_sacerdote.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.935125569
hoof.jpg	scarf.jpg	"(355, 540)"	"(1564, 540)"	pata	bufanda	1	S	11	0	encuentra_el_dibujo_de_una_pata.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.951517974
magnet.jpg	turkey.jpg	"(355, 540)"	"(1331, 263)"	iman	pavo	1	S	11	0	encuentra_el_dibujo_de_un_iman.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.954976778
girl.jpg	cookie.jpg	"(355, 540)"	"(1331, 263)"	nina	galleta	1	S_HT	11	22	encuentra_el_dibujo_de_una_nina.wav	924	970	1894	2	3	5.68	1.609	898	1274	exp	r	f	NA	0.939899628
vase.jpg	fire.jpg	"(355, 540)"	"(1331, 263)"	jarron	fuego	1	S_LT	11	29	encuentra_el_dibujo_de_un_jarron.wav	940	927	1867	2	2	2.303	5.303	1199	1208	exp	r	m	NA	0.917585155
cane.jpg	walnut.jpg	"(1331, 263)"	"(588, 816)"	cane	walnut	1	CS	12	0	encuentra_el_drawing_of_a_cane.wav	927	841	1768	0	0	0	0	0	0	fill	r	m	NA	0.975923083
cactus.jpg	king.jpg	"(588, 263)"	"(588, 816)"	cactus	king	1	CS_LT	12	12	elige_el_drawing_of_a_cactus.wav	897	829	1726	2	1	1.386	4.605	933	898	exp	r	m	NA	0.969776077
fireman.jpg	picture.jpg	"(588, 816)"	"(1564, 540)"	fireman	picture	1	CS_LT	12	10	encuentra_el_drawing_of_a_fireman.wav	927	841	1768	3	2	1.609	5.165	898	1022	exp	r	m	NA	0.979545312
robot.jpg	microscope.jpg	"(1331, 816)"	"(588, 816)"	robots	microscopio	1	S	12	0	elige_el_dibujo_de_un_robots.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.956557837
stove.jpg	jacket.jpg	"(1331, 263)"	"(1331, 816)"	estufa	chamarra	1	S	12	0	elige_el_dibujo_de_una_estufa.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.957641197
bone.jpg	bra.jpg	"(1331, 263)"	"(588, 263)"	hueso	brassiere	1	S	12	0	encuentra_el_dibujo_de_un_hueso.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.986984515
shovel.jpg	hay.jpg	"(588, 816)"	"(1331, 816)"	pala	paja	1	S	12	0	elige_el_dibujo_de_una_pala.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.988951579
radish.jpg	hair.jpg	"(1564, 540)"	"(355, 540)"	rabano	cabello	1	S_LT	12	32	elige_el_dibujo_de_un_rabano.wav	880	1074	1954	3	3	1.946	4.48863637	1812	1033	exp	r	m	NA	0.970306344
dentist.jpg	seahorse.jpg	"(1564, 540)"	"(355, 540)"	dentist	seahorse	2	A	0	0	encuentra_el_drawing_of_a_dentist.wav	927	841	1768	0	0	0	0	0	0	prac	p	p	NA	0.090777586
tripod.jpg	plug.jpg	"(588, 263)"	"(588, 816)"	tripie	plug	2	A	0	0	encuentra_el_dibujo_de_un_tripie.wav	940	927	1867	0	0	0	0	0	0	prac	p	p	NA	0.356648831
woman.jpg	safe.jpg	"(959, 890)"	"(588, 263)"	mujer	safe	2	A	0	0	elige_el_dibujo_de_una_mujer.wav	816	1047	1863	0	0	0	0	0	0	prac	p	p	NA	0.384141436
pirate.jpg	refrigerator.jpg	"(355, 540)"	"(1331, 263)"	pirate	refrigerator	2	A	0	0	elige_el_drawing_of_a_piratee.wav	897	829	1726	0	0	0	0	0	0	prac	p	p	NA	0.46589887
mixer.jpg	paperclip.jpg	"(959, 189)"	"(588, 816)"	batidora	paperclip	2	A	0	0	elige_el_dibujo_de_una_batidora.wav	816	1047	1863	0	0	0	0	0	0	prac	p	p	NA	0.639661295
skateboard.jpg	wine.jpg	"(959, 890)"	"(588, 263)"	patineta	wine	2	A	0	0	elige_el_dibujo_de_una_patineta.wav	816	1047	1863	0	0	0	0	0	0	prac	p	p	NA	0.889624834
waffle.jpg	acorn.jpg	"(1331, 816)"	"(959, 189)"	waffle	acorn	2	A	0	0	encuentra_el_drawing_of_a_waffle.wav	927	841	1768	0	0	0	0	0	0	prac	p	p	NA	0.958248239
volcano.jpg	saddle.jpg	"(959, 189)"	"(1564, 540)"	volcan	saddle	2	A	0	0	encuentra_el_dibujo_de_un_volcan.wav	940	927	1867	0	0	0	0	0	0	prac	p	p	NA	0.99251442
cheese.jpg	microphone.jpg	"(588, 816)"	"(1331, 816)"	cheese	microphone	2	CS	1	0	encuentra_el_drawing_of_cheese.wav	927	692	1619	0	0	0	0	0	0	fill	r	m	NA	0.040890997
radio.jpg	penguin.jpg	"(588, 263)"	"(959, 890)"	radio	penguin	2	CS_HT	1	14	encuentra_el_drawing_of_a_radio.wav	927	841	1768	3	2	4.489	1.792	1072	897	exp	r	m	c	0.006158782
cowboy.jpg	balloon.jpg	"(959, 890)"	"(1564, 540)"	vaquero	globo	2	S	1	0	elige_el_dibujo_de_un_vaquero.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.033521017
pizza.jpg	spider.jpg	"(588, 263)"	"(588, 816)"	pizzas	arana	2	S	1	0	encuentra_el_dibujo_de_una_pizzas.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.036794033
vacuum.jpg	pillar.jpg	"(355, 540)"	"(1331, 816)"	aspiradora	columna	2	S	3	0	encuentra_el_dibujo_de_una_aspiradora.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.050148519
bride.jpg	pool.jpg	"(588, 263)"	"(588, 816)"	novia	alberca	2	S	1	0	encuentra_el_dibujo_de_una_novia.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.065054465
pillow.jpg	feather.jpg	"(959, 890)"	"(1564, 540)"	almohada	pluma	2	S	1	0	elige_el_dibujo_de_una_almohada.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.144349005
taperecorder.jpg	box.jpg	"(1564, 540)"	"(588, 263)"	grabadora	caja	2	S_LT	1	8	elige_el_dibujo_de_una_grabadora.wav	816	1047	1863	4	2	1.386	4.796	1336	933	exp	r	f	NA	0.010178421
witch.jpg	tail.jpg	"(959, 890)"	"(1331, 263)"	witch	tail	2	CS	2	0	encuentra_el_drawing_of_a_witch.wav	927	841	1768	0	0	0	0	0	0	fill	r	f	NA	0.134509057
rock.jpg	bathtub.jpg	"(355, 540)"	"(959, 890)"	rock	bathtub	2	CS_HT	2	16	encuentra_el_drawing_of_a_rock.wav	927	841	1768	1	2	4.762	1.099	912	976	exp	r	f	NA	0.080743094
teapot.jpg	church.jpg	"(1331, 816)"	"(588, 816)"	teapot	church	2	CS_LT	2	24	encuentra_el_drawing_of_a_teapot.wav	927	841	1768	2	1	1.609	5.215	1302	1009	exp	r	f	NA	0.873663174
bench.jpg	purse.jpg	"(959, 890)"	"(1331, 263)"	banca	bolsa	2	S	2	0	encuentra_el_dibujo_de_una_banca.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.046365397
salt.jpg	mirror.jpg	"(588, 816)"	"(1564, 540)"	salero	espejo	2	S	2	0	encuentra_el_dibujo_de_un_salero.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.054730392
tiger.jpg	spaghetti.jpg	"(1331, 816)"	"(588, 263)"	tigre	espagueti	2	S	2	0	encuentra_el_dibujo_de_un_tigre.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.129000978
